pos_ref,pos,eg_rpm,gb_rpm
183,192,3214,0
183,192,4178,0
183,192,3678,0
182,191,2892,0
182,191,2857,0
182,190,4392,0
182,190,4607,0
181,190,2857,0
181,189,3464,0
181,189,2964,0
181,189,3357,0
181,188,2964,0
181,188,3035,0
181,188,2750,0
181,187,2821,0
181,187,2821,0
181,187,2785,0
181,187,2714,0
181,186,2785,0
181,186,3107,0
181,186,2785,0
181,186,2928,0
181,186,3142,0
181,186,2750,0
181,186,2750,0
181,185,2785,0
181,185,3964,0
181,185,2928,0
181,185,3250,0
181,185,3714,0
182,185,4035,0
182,185,2964,0
182,185,2785,0
182,185,3071,0
182,185,3500,0
183,185,4500,0
183,185,3678,0
183,185,2678,0
183,185,2678,0
184,185,2714,0
184,185,2678,0
184,185,2714,0
185,185,2678,0
185,185,2678,0
185,185,2678,0
186,185,2678,0
186,185,2678,0
186,185,2785,0
187,185,2714,0
187,186,2678,0
188,186,2714,0
188,186,2678,0
189,186,2678,0
189,186,2678,0
189,186,2678,0
190,187,2678,0
190,187,2678,0
191,187,2678,0
191,187,2678,0
192,188,2678,0
192,188,2678,0
193,188,2678,0
194,189,2678,0
194,189,2678,0
195,189,2678,0
195,190,2642,0
196,190,2678,0
196,190,2678,0
197,191,2678,0
197,191,2642,0
198,192,2750,0
199,192,2714,0
199,192,2750,0
200,193,2785,0
200,193,2821,0
201,194,2857,0
202,195,2821,0
202,195,2892,0
203,195,2857,0
203,196,2857,0
204,196,2892,0
205,197,2928,0
205,197,2857,0
206,198,2892,0
206,199,2857,0
207,199,2892,0
208,199,2857,0
208,200,2892,0
209,201,2892,0
209,201,2857,0
210,202,2821,0
211,202,2857,0
211,203,2857,0
212,204,2821,0
212,204,2821,0
213,205,2821,0
213,205,2821,0
214,206,2821,0
214,206,2857,0
215,207,2785,0
216,208,2821,0
216,208,2785,0
217,209,2785,0
217,209,2785,0
218,210,2821,0
218,210,2785,0
219,211,2821,0
219,212,2750,0
220,212,2785,0
220,213,2785,0
221,213,2785,0
221,214,2750,0
221,214,2785,0
222,215,2785,0
222,215,2785,0
223,216,2821,0
223,217,2750,0
223,217,2785,0
224,218,2785,0
224,218,2785,0
224,219,2750,0
225,219,2785,0
225,219,2750,0
225,220,2750,0
226,221,2821,0
226,221,2714,0
226,221,2750,0
226,222,2714,0
227,222,2750,0
227,223,2785,0
227,223,2714,0
227,223,2750,0
228,224,2714,0
228,224,2714,0
228,224,2750,0
228,225,2714,0
228,225,2714,0
228,225,2750,0
228,225,2714,0
228,226,2750,0
228,226,2785,0
228,226,2750,0
228,227,2714,0
228,227,2750,0
228,227,2785,0
228,227,2714,0
228,227,2750,0
228,227,2785,0
228,228,2750,0
228,228,2714,0
228,228,2750,0
228,228,2678,0
228,228,2714,0
228,228,2714,0
228,228,2678,0
227,228,2642,0
227,228,2642,0
227,229,2607,0
227,229,2607,0
227,229,2571,0
226,229,2571,0
226,229,2571,0
226,229,3214,0
226,229,2464,0
225,229,2464,0
225,229,2464,0
225,229,2678,0
224,229,4535,0
224,229,2428,0
224,229,3392,0
223,228,3000,0
223,228,2392,0
223,228,2785,0
222,228,2428,0
222,228,2678,0
221,228,2892,0
221,228,2535,0
220,228,2392,0
220,227,2285,0
220,227,2928,0
219,227,2464,0
219,227,2250,0
218,226,2357,0
218,226,2750,0
217,226,2178,0
217,225,2142,0
216,225,2107,0
215,225,2321,0
215,224,2178,0
214,224,2142,0
214,224,2142,0
213,223,2035,0
213,223,2035,0
212,222,2000,0
212,222,2000,0
211,222,1964,0
210,221,2678,0
210,221,2142,0
209,220,1964,0
209,220,2071,0
208,219,2000,0
207,219,1928,0
207,218,1964,0
206,217,1928,0
206,217,2214,0
205,216,1785,0
204,216,1857,0
204,215,1785,0
203,215,1857,0
203,214,2142,0
202,214,2000,0
201,213,1821,0
201,212,2178,0
200,212,1821,0
200,211,1857,0
199,211,2000,0
198,210,1785,0
198,210,2035,0
197,209,1821,0
197,208,2928,0
196,208,1821,0
196,208,1785,0
195,207,2392,0
194,206,1785,0
194,206,1750,0
193,205,2035,0
193,204,1785,0
192,204,1892,0
192,203,1750,0
191,203,2000,0
191,202,1785,0
190,202,1857,0
190,201,1964,0
189,201,1785,0
189,200,1821,0
188,199,1892,0
188,199,2250,0
188,198,1821,0
187,198,1857,0
187,197,1964,0
186,197,1964,0
186,197,1892,0
186,196,2035,0
185,195,1964,0
185,195,1892,0
185,195,1964,0
184,194,1928,0
184,193,1964,0
184,193,2000,0
183,193,1964,0
183,193,1964,0
183,192,2071,0
183,192,2071,0
182,191,2035,0
182,191,2035,0
182,190,2035,0
182,190,2000,0
181,190,2178,0
181,189,2107,0
181,189,2214,0
181,189,2285,0
181,188,2250,0
181,188,2250,0
181,188,2464,0
181,187,2428,0
181,187,2464,0
181,187,2464,0
181,187,2464,0
181,187,2750,0
181,186,2642,0
181,186,3214,0
181,186,2750,0
181,186,2857,0
181,186,2928,0
181,186,3535,0
181,185,2892,0
181,185,2857,0
181,185,2964,0
181,185,2964,0
181,185,5464,0
182,185,2892,0
182,185,5607,0
182,185,2750,0
182,185,4642,0
182,185,3714,0
183,185,5607,0
183,185,2892,0
183,185,2678,0
183,185,2678,0
184,185,2678,0
184,185,2678,0
184,185,2607,0
185,185,2678,0
185,185,2607,0
185,185,2642,0
186,185,2535,0
186,185,2535,0
186,185,2535,0
187,185,2535,0
187,185,2464,0
188,186,2428,0
188,186,2464,0
189,186,2428,0
189,186,2392,0
189,187,2428,0
190,187,2357,0
190,187,2357,0
191,187,2357,0
191,187,2321,0
192,187,2321,0
192,188,2285,0
193,188,2250,0
194,188,2250,0
194,189,2250,0
195,189,2214,0
195,190,2214,0
196,190,2178,0
196,191,2178,0
197,191,2178,0
197,191,2142,0
198,192,2107,0
199,192,2178,0
199,192,2071,0
200,193,2107,0
200,193,2035,0
201,194,2071,0
202,194,2035,0
202,195,2000,0
203,195,2000,0
203,196,2000,0
204,196,1964,0
205,197,1964,0
205,197,1964,0
206,198,1892,0
206,198,1928,0
207,199,1892,0
208,199,1928,0
208,200,1892,0
209,201,1857,0
209,201,1892,0
210,202,1821,0
211,202,1857,0
211,203,1857,0
212,203,1821,0
212,204,1785,0
213,205,1821,0
213,205,1785,0
214,206,1785,0
215,207,1750,0
215,207,1750,0
216,207,1714,0
216,208,1750,0
217,209,1714,0
217,209,1714,0
218,210,1714,0
218,211,1714,0
219,211,1678,0
219,212,1678,0
220,212,1678,0
220,213,1714,0
221,213,1678,0
221,214,1642,0
221,214,1714,0
222,215,1750,0
222,216,1678,0
223,216,1714,0
223,216,1750,0
223,217,1714,0
224,217,1714,0
224,218,1750,0
224,218,1678,0
225,219,1678,0
225,219,1714,0
225,220,1750,0
226,220,1714,0
226,221,1678,0
226,221,1714,0
227,222,1678,0
227,222,1678,0
227,222,1714,0
227,223,1750,0
227,223,1714,0
228,224,1714,0
228,224,1714,0
228,224,1714,0
228,224,1714,0
228,225,1678,0
228,225,1750,0
228,225,1714,0
228,226,1714,0
228,226,1678,0
228,226,1714,0
228,226,1678,0
228,227,1678,0
228,227,1678,0
228,227,1642,0
228,227,1678,0
228,227,1678,0
228,227,1714,0
228,228,1714,0
228,228,1678,0
228,228,1785,0
228,228,1750,0
228,228,1750,0
228,228,1750,0
227,228,1750,0
227,228,1714,0
227,228,1678,0
227,228,1678,0
227,228,1678,0
226,228,1678,0
226,228,1714,0
226,228,1678,0
226,228,1678,0
225,228,1642,0
225,228,1821,0
225,228,1714,0
224,228,1714,0
224,228,1678,0
224,228,1750,0
223,228,1714,0
223,228,1714,0
223,228,2250,0
222,228,1678,0
222,228,1678,0
221,228,1750,0
221,228,1714,0
220,228,1678,0
220,227,1678,0
219,227,1785,0
219,227,1750,0
219,227,1678,0
218,226,1785,0
218,226,1750,0
217,226,1750,0
217,226,1750,0
216,225,1750,0
215,225,1678,0
215,225,1678,0
214,224,1821,0
214,224,1678,0
213,223,1714,0
213,223,1678,0
212,222,1785,0
212,222,1750,0
211,221,1750,0
210,221,1714,0
210,220,1750,0
209,220,1678,0
209,220,1714,0
208,219,1857,0
207,219,1714,0
207,218,1750,0
206,218,1857,0
206,217,1714,0
205,216,1678,0
204,216,1642,0
204,215,1750,0
203,215,1714,0
203,214,1714,0
202,214,2071,0
201,213,2750,0
201,213,1821,0
200,212,1714,0
200,211,1857,0
199,211,1821,0
198,210,1821,0
198,210,1714,0
197,209,1714,0
197,208,1714,0
196,208,1714,0
196,207,1892,0
195,207,1714,0
194,206,1678,0
194,206,1750,0
193,205,1857,0
193,205,1642,0
192,204,1750,0
192,203,1714,0
191,203,1750,0
191,202,1678,0
190,202,1785,0
190,201,2857,0
189,201,1678,0
189,200,1892,0
188,199,2535,0
188,199,1785,0
188,199,1892,0
187,198,1678,0
187,198,2178,0
186,197,1714,0
186,197,1714,0
186,196,1892,0
185,196,1750,0
185,195,1714,0
185,195,1785,0
184,194,2071,0
184,194,1678,0
184,193,1678,0
183,193,1714,0
183,193,1714,0
183,192,1714,0
182,192,1714,0
182,191,1857,0
182,191,1678,0
182,190,1678,0
182,191,1714,0
181,190,1785,0
181,189,1785,0
181,189,1678,0
181,188,1821,0
181,188,1678,0
181,188,1678,0
181,188,1821,0
181,187,1857,0
181,187,1642,0
181,187,1678,0
181,187,1750,0
181,186,1750,0
181,186,1678,0
181,186,1821,0
181,186,1821,0
181,186,1750,0
181,186,1714,0
181,186,2000,0
181,186,1857,0
181,185,1821,0
181,185,1892,0
181,185,2178,0
181,185,1642,0
182,185,1678,0
182,185,2178,0
182,185,1714,0
182,185,1678,0
182,185,1928,0
183,185,2000,0
183,185,1892,0
183,185,1642,0
183,185,1714,0
184,185,1750,0
184,185,1714,0
184,185,1714,0
185,185,1714,0
185,185,1714,0
185,185,1678,0
186,185,1714,0
186,185,1750,0
186,185,1678,0
187,185,1678,0
187,186,1714,0
188,186,1678,0
188,186,1678,0
189,186,1714,0
189,186,1714,0
190,186,1678,0
190,186,1714,0
190,187,1714,0
191,187,1714,0
191,187,1714,0
192,188,1714,0
193,188,1750,0
193,188,1678,0
194,188,1714,0
194,189,1714,0
195,189,1678,0
195,189,1714,0
196,190,1678,0
196,190,1678,0
197,191,1714,0
197,191,1678,0
198,192,1750,0
199,192,1785,0
199,193,1714,0
200,193,1714,0
200,193,1714,0
201,194,1678,0
202,194,1678,0
202,195,1678,0
203,195,1678,0
203,196,1642,0
204,196,1714,0
205,197,1750,0
205,197,1714,0
206,198,1714,0
206,198,1750,0
207,199,1714,0
208,200,1678,0
208,200,1714,0
209,200,1714,0
209,201,1678,0
210,202,1678,0
211,202,1678,0
211,203,1678,0
212,204,1678,0
212,204,1678,0
213,205,1750,0
213,205,1678,0
214,206,1714,0
215,206,1750,0
215,207,1750,0
216,208,1750,0
216,208,1714,0
217,209,1750,0
217,209,1678,0
218,210,1714,0
218,211,1678,0
219,211,1714,0
219,211,1642,0
220,212,1678,0
220,213,1714,0
221,213,1678,0
221,214,1678,0
221,214,1678,0
222,215,1714,0
222,215,1678,0
223,216,1714,0
223,217,1750,0
223,217,1714,0
224,218,1714,0
224,218,1714,0
224,218,1714,0
225,219,1678,0
225,219,1678,0
225,220,1714,0
226,220,1714,0
226,221,1678,0
226,221,1678,0
227,222,1750,0
227,222,1678,0
227,222,1714,0
227,223,1750,0
227,223,1714,0
228,224,1714,0
228,224,1714,0
228,224,1678,0
228,225,1678,0
228,225,1642,0
228,225,1678,0
228,225,1678,0
228,226,1642,0
228,226,1678,0
228,226,1750,0
228,227,1714,0
228,227,1750,0
228,227,1750,0
228,227,1714,0
228,227,1678,0
228,228,1714,0
228,227,1785,0
228,228,1678,0
228,228,1714,0
228,228,1714,0
228,228,1678,0
228,228,1714,0
228,228,1642,0
227,228,1678,0
227,228,1678,0
227,228,1607,0
227,228,1750,0
227,228,1750,0
226,228,1714,0
226,228,1750,0
226,229,1750,0
226,228,1714,0
225,229,1714,0
225,228,1785,0
225,228,1714,0
224,228,1714,0
224,228,1678,0
224,228,1714,0
223,228,1678,0
223,228,1678,0
223,228,2250,0
222,228,1714,0
222,228,1678,0
221,228,1750,0
221,228,1785,0
220,228,1678,0
220,227,1714,0
219,227,2035,0
219,227,1714,0
219,227,1714,0
218,226,1714,0
218,226,1892,0
217,226,1714,0
216,226,1714,0
216,225,1964,0
215,225,1714,0
215,225,1678,0
214,224,1750,0
214,224,2285,0
213,223,1678,0
213,223,1678,0
212,222,2000,0
212,222,1750,0
211,222,1714,0
210,221,1714,0
210,221,2892,0
209,220,1750,0
209,219,1678,0
208,219,2250,0
207,218,1678,0
207,218,1714,0
206,217,1678,0
206,217,2000,0
205,216,1714,0
204,216,1678,0
204,215,2000,0
203,215,1750,0
203,214,1750,0
202,213,1964,0
201,213,3535,0
201,213,1678,0
200,212,1928,0
200,211,2750,0
199,211,1678,0
198,210,1678,0
198,209,1785,0
197,209,1857,0
197,208,1750,0
196,208,1785,0
196,207,1821,0
195,207,1821,0
194,206,1750,0
194,206,1750,0
193,205,2750,0
193,205,1714,0
192,204,1714,0
192,204,2000,0
191,203,1678,0
191,202,1642,0
190,202,1785,0
190,201,1750,0
189,201,1750,0
189,200,1714,0
188,199,2285,0
188,199,1785,0
188,198,1714,0
187,198,1714,0
187,198,1964,0
186,197,1678,0
186,197,1750,0
186,196,2357,0
185,195,1892,0
185,195,1714,0
184,195,1714,0
184,194,1750,0
184,194,1821,0
184,193,1678,0
183,193,1750,0
183,192,1964,0
183,192,1678,0
182,192,1714,0
182,191,1892,0
182,191,1714,0
182,190,1714,0
182,190,1821,0
181,190,2000,0
181,189,1678,0
181,189,1678,0
181,189,1785,0
181,188,1714,0
181,188,1714,0
181,187,1714,0
181,187,1857,0
181,187,1678,0
181,187,1678,0
181,187,1750,0
181,186,1714,0
181,186,1714,0
181,186,1714,0
181,186,1892,0
181,186,1750,0
181,186,1714,0
181,186,1857,0
181,186,1714,0
181,185,1928,0
181,185,1750,0
181,185,1678,0
181,185,1642,0
182,185,1642,0
182,185,1785,0
182,185,1928,0
182,185,1750,0
182,185,1750,0
183,185,5000,0
183,185,1714,0
183,185,1714,0
183,185,1714,0
184,185,1714,0
184,185,1714,0
184,185,1678,0
185,185,1714,0
185,185,1678,0
185,185,1678,0
186,185,1678,0
186,185,1714,0
186,185,1678,0
187,185,1678,0
187,186,1821,0
188,186,1714,0
188,186,1714,0
189,186,1714,0
189,186,1714,0
190,186,1642,0
190,187,1678,0
191,187,1714,0
191,187,1642,0
191,187,1642,0
192,188,1642,0
193,188,1785,0
193,188,1750,0
194,189,1714,0
194,189,1750,0
195,189,1714,0
195,190,1678,0
196,191,1678,0
196,191,1714,0
197,191,1678,0
197,191,1642,0
198,192,1678,0
199,192,1750,0
199,192,1678,0
200,193,1750,0
200,193,1750,0
201,194,1750,0
202,194,1714,0
202,195,1750,0
203,195,1714,0
203,196,1678,0
204,196,1642,0
205,197,1678,0
205,197,1678,0
206,198,1607,0
206,199,1714,0
207,199,1714,0
208,199,1714,0
208,200,1714,0
209,201,1785,0
209,201,1785,0
210,202,1750,0
211,202,1750,0
211,203,1714,0
212,203,1714,0
212,204,1714,0
213,205,1678,0
213,205,1678,0
214,206,1642,0
215,206,1678,0
215,207,1678,0
216,207,1678,0
216,208,1642,0
217,209,1750,0
217,209,1750,0
218,210,1714,0
218,210,1714,0
219,211,1750,0
219,212,1678,0
220,212,1678,0
220,213,1714,0
221,213,1678,0
221,214,1678,0
221,214,1678,0
222,215,1714,0
222,215,1714,0
223,216,1678,0
223,217,1714,0
223,217,1714,0
224,218,1678,0
224,218,1714,0
225,218,1857,0
225,219,1714,0
225,219,1714,0
225,220,1714,0
226,220,1678,0
226,221,1678,0
226,221,1642,0
227,222,1714,0
227,222,1642,0
227,223,1642,0
227,223,1750,0
227,223,1750,0
228,224,1750,0
228,224,1714,0
228,224,1714,0
228,225,1714,0
228,225,1678,0
228,225,1714,0
228,226,1714,0
228,226,1678,0
228,226,1678,0
228,226,1714,0
228,226,1750,0
228,227,1714,0
228,227,1750,0
228,227,1750,0
228,227,1714,0
228,227,1714,0
228,228,1785,0
228,228,1678,0
228,228,1714,0
228,228,1714,0
228,228,1750,0
228,228,1714,0
228,228,1714,0
227,228,1714,0
227,228,1678,0
227,228,1642,0
227,228,1678,0
227,228,1678,0
226,228,1642,0
226,228,1678,0
226,228,1785,0
226,228,1714,0
225,228,1750,0
225,228,1714,0
225,228,1714,0
224,228,1714,0
224,228,1714,0
224,229,2428,0
223,228,1642,0
223,228,1678,0
223,228,1714,0
222,228,1750,0
222,228,1678,0
221,228,1785,0
221,228,2464,0
220,228,1750,0
220,227,1714,0
219,227,1892,0
219,227,1714,0
218,227,1642,0
218,226,1678,0
217,226,4321,0
217,226,1678,0
216,225,1678,0
216,225,1964,0
215,225,1785,0
215,224,1714,0
214,224,1714,0
214,224,1821,0
213,223,1750,0
213,223,1678,0
212,222,1928,0
211,222,1714,0
211,221,1750,0
210,221,1714,0
210,220,1928,0
209,220,1678,0
209,219,1678,0
208,219,1892,0
207,218,1714,0
207,218,1714,0
206,217,1678,0
206,217,2035,0
205,216,1750,0
204,216,1714,0
204,215,2178,0
